tributary,site_no,date,water_year,log_daily_q,mean_prior_weekly_q,mean_prior_monthly_q,delta_daily_q,delta_daily_q_cat,lag_daily_q,season
Poultney River,04280000,2024-05-29,2024,-2.0371958679703757,-2.0717240601928233,-1.8985415172721636,0.05602056600799754,1,-2.093216433978373,Spring
Poultney River,04280000,2024-05-30,2024,-2.0869674847013715,-2.096217812852364,-1.8989057247262509,-0.04977161673099584,-1,-2.0371958679703757,Spring
Poultney River,04280000,2024-05-31,2024,-2.1292917994236524,-2.108989300170837,-1.902703836469812,-0.04232431472228093,0,-2.0869674847013715,Summer
Poultney River,04280000,2024-06-01,2024,-2.265079806385968,-2.116783410333593,-1.9131317293492227,-0.1357880069623154,-1,-2.1292917994236524,Summer
Poultney River,04280000,2024-06-02,2024,-2.3140174280035355,-2.1366683039984826,-1.9252791542132883,-0.04893762161756765,-1,-2.265079806385968,Summer
Poultney River,04280000,2024-06-03,2024,-2.356877679787967,-2.157969413908495,-1.9368822754141863,-0.04286025178443165,0,-2.3140174280035355,Summer
Poultney River,04280000,2024-06-04,2024,-2.3911107157894955,-2.183235214321606,-1.9507502164396806,-0.03423303600152838,0,-2.356877679787967,Summer
Poultney River,04280000,2024-06-05,2024,-2.4128940608939695,-2.225791540294624,-1.9674314789807503,-0.021783345104473995,0,-2.3911107157894955,Summer
Poultney River,04280000,2024-06-06,2024,-2.400586607673373,-2.27946271071228,-1.999861150337115,0.012307453220596454,0,-2.4128940608939695,Summer
Poultney River,04280000,2024-06-07,2024,-2.2077896551148393,-2.324265442565423,-2.0217761358944015,0.1927969525585338,1,-2.400586607673373,Summer
Poultney River,04280000,2024-06-08,2024,-2.248568207035817,-2.3354794219498785,-2.0379060244632794,-0.04077855192097779,0,-2.2077896551148393,Summer
Poultney River,04280000,2024-06-09,2024,-2.172397680025998,-2.333120622042714,-2.0567218894193458,0.07617052700981919,1,-2.248568207035817,Summer
Poultney River,04280000,2024-06-10,2024,-2.1225058100803604,-2.3128892294744943,-2.068969787875185,0.049891869945637435,1,-2.172397680025998,Summer
Poultney River,04280000,2024-06-11,2024,-2.2244953486176917,-2.279407533801979,-2.077713864297547,-0.10198953853733128,-1,-2.1225058100803604,Summer
Poultney River,04280000,2024-06-12,2024,-2.2678938193536977,-2.2556053384917214,-2.0926899217966164,-0.043398470736006,0,-2.2244953486176917,Summer
Poultney River,04280000,2024-06-13,2024,-2.3140174280035355,-2.2348910182716826,-2.111045659886142,-0.04612360864983778,-1,-2.2678938193536977,Summer
Poultney River,04280000,2024-06-14,2024,-2.359193922515148,-2.222523992604563,-2.127007723762674,-0.04517649451161265,0,-2.3140174280035355,Summer
Poultney River,04280000,2024-06-15,2024,-2.393617473005411,-2.2441531736617497,-2.1433314031635966,-0.03442355049026302,0,-2.359193922515148,Summer
Poultney River,04280000,2024-06-16,2024,-2.444220404604193,-2.2648744973716917,-2.1655656359979525,-0.05060293159878171,-1,-2.393617473005411,Summer
Poultney River,04280000,2024-06-17,2024,-2.481816416396267,-2.3037063151685766,-2.1866565963677664,-0.03759601179207417,0,-2.444220404604193,Summer
Poultney River,04280000,2024-06-18,2024,-2.5031212346800538,-2.355036401785135,-2.2071302257313516,-0.02130481828378672,0,-2.481816416396267,Summer
Poultney River,04280000,2024-06-19,2024,-2.5332577945123638,-2.3948400997940436,-2.226522878243225,-0.030136559832310006,0,-2.5031212346800538,Summer
Poultney River,04280000,2024-06-20,2024,-2.524674620244897,-2.432749239102425,-2.2444631574852765,0.008583174267466909,0,-2.5332577945123638,Summer
Poultney River,04280000,2024-06-21,2024,-2.4982956907907625,-2.4628431237083332,-2.2564553228723248,0.026378929454134337,0,-2.524674620244897,Summer
Poultney River,04280000,2024-06-22,2024,-2.4756994915865853,-2.482714804890564,-2.2775405259202306,0.022596199204177214,0,-2.4982956907907625,Summer
Poultney River,04280000,2024-06-23,2024,-2.400586607673373,-2.4944408075450175,-2.293478273190715,0.07511288391321225,1,-2.4756994915865853,Summer
Poultney River,04280000,2024-06-24,2024,-2.3483001564306285,-2.488207407983472,-2.3043400591703485,0.05228645124274456,1,-2.400586607673373,Summer
Poultney River,04280000,2024-06-25,2024,-2.38367610658271,-2.469133656559809,-2.311753879360311,-0.035375950152081614,0,-2.3483001564306285,Summer
Poultney River,04280000,2024-06-26,2024,-2.452058581758478,-2.452070066831617,-2.3190460942919535,-0.06838247517576779,-1,-2.38367610658271,Summer
Poultney River,04280000,2024-06-27,2024,-2.4943149618952405,-2.440470179295348,-2.32811414445403,-0.042256380136762584,0,-2.452058581758478,Summer
Poultney River,04280000,2024-06-28,2024,-2.5402486011023795,-2.436133085245397,-2.341484095384592,-0.045933639207139,-1,-2.4943149618952405,Summer
Poultney River,04280000,2024-06-29,2024,-2.523825559403779,-2.4421263581470565,-2.3582525198223254,0.01642304169860065,0,-2.5402486011023795,Summer
Poultney River,04280000,2024-06-30,2024,-2.4927328308853656,-2.4490015106923697,-2.372814455645739,0.03109272851841327,0,-2.523825559403779,Summer
Poultney River,04280000,2024-07-01,2024,-2.5527600069650465,-2.4621652568655117,-2.384929156694463,-0.06002717607968089,-1,-2.4927328308853656,Summer
Poultney River,04280000,2024-07-02,2024,-2.610881497413314,-2.491373806941857,-2.3945184967137654,-0.05812149044826764,-1,-2.5527600069650465,Summer
Poultney River,04280000,2024-07-03,2024,-2.6510321574679008,-2.5238317199176574,-2.4044139656940913,-0.04015066005458667,0,-2.610881497413314,Summer
Poultney River,04280000,2024-07-04,2024,-2.6927660455887357,-2.5522565164475752,-2.414219114950089,-0.041733888120834894,0,-2.6510321574679008,Summer
Poultney River,04280000,2024-07-05,2024,-2.714581580501722,-2.5806066712609317,-2.4242742926100638,-0.02181553491298649,0,-2.6927660455887357,Summer
Poultney River,04280000,2024-07-06,2024,-2.6579076754519484,-2.605511382603695,-2.4343305432636555,0.056673905049773765,1,-2.714581580501722,Summer
Poultney River,04280000,2024-07-07,2024,-2.655603720542384,-2.624665970610576,-2.4429079121896082,0.002303954909564254,0,-2.6579076754519484,Summer
Poultney River,04280000,2024-07-08,2024,-2.708050713342764,-2.6479332405615787,-2.4578350477038597,-0.0524469928003799,-1,-2.655603720542384,Summer
Poultney River,04280000,2024-07-09,2024,-2.7445448038791653,-2.670117627186967,-2.4731511312474246,-0.03649409053640129,0,-2.708050713342764,Summer
Poultney River,04280000,2024-07-10,2024,-2.7530885774224587,-2.689212385253517,-2.4922227020425303,-0.008543773543293387,0,-2.7445448038791653,Summer
Poultney River,04280000,2024-07-11,2024,-2.4365211871691796,-2.703791873818454,-2.5132421276206,0.31656739025327907,1,-2.7530885774224587,Summer
Poultney River,04280000,2024-07-12,2024,-2.6902700934204296,-2.6671854654728033,-2.520309655572316,-0.2537489062512499,-1,-2.4365211871691796,Summer
Poultney River,04280000,2024-07-13,2024,-2.743137040954775,-2.6637123958897613,-2.534388864707874,-0.05286694753434551,-1,-2.6902700934204296,Summer
Poultney River,04280000,2024-07-14,2024,-2.755974265659947,-2.6758880195330224,-2.5486928518062486,-0.012837224705172012,0,-2.743137040954775,Summer
Poultney River,04280000,2024-07-15,2024,-2.8017317562206223,-2.6902266688355314,-2.5619188632444088,-0.04575749056067524,-1,-2.755974265659947,Summer
Poultney River,04280000,2024-07-16,2024,-2.6465082157078545,-2.7036096749609397,-2.5755226726849156,0.15522354051276777,1,-2.8017317562206223,Summer
Poultney River,04280000,2024-07-17,2024,-2.5760396675225055,-2.689604448079324,-2.5822655997217043,0.07046854818534909,1,-2.6465082157078545,Summer
Poultney River,04280000,2024-07-18,2024,-2.6160951792587106,-2.664311746665045,-2.5854063747592457,-0.04005551173620514,0,-2.5760396675225055,Summer
Poultney River,04280000,2024-07-19,2024,-2.6648937963126147,-2.6899651741064066,-2.5891721729118675,-0.04879861705390409,-1,-2.6160951792587106,Summer
Poultney River,04280000,2024-07-20,2024,-2.8049607263508207,-2.68633998880529,-2.5935600396385428,-0.14006693003820603,-1,-2.6648937963126147,Summer
Poultney River,04280000,2024-07-21,2024,-2.8565185633230974,-2.695171943861868,-2.6029029098420735,-0.05155783697227667,-1,-2.8049607263508207,Summer
Poultney River,04280000,2024-07-22,2024,-2.9006570604640043,-2.7095354149566035,-2.614843672259818,-0.044138497140906896,0,-2.8565185633230974,Summer
Poultney River,04280000,2024-07-23,2024,-2.9298994629591206,-2.7236676012770866,-2.6290089245557318,-0.029242402495116337,0,-2.9006570604640043,Summer
Poultney River,04280000,2024-07-24,2024,-2.8638796629694667,-2.764152065170125,-2.64665268639859,0.0660197999896539,1,-2.9298994629591206,Summer
Poultney River,04280000,2024-07-25,2024,-2.168637531152691,-2.805272064519691,-2.6638386699498846,0.6952421318167756,1,-2.8638796629694667,Summer
Poultney River,04280000,2024-07-26,2024,-2.4037917475485844,-2.741349543361688,-2.6566707174355506,-0.2351542163958933,-1,-2.168637531152691,Summer
Poultney River,04280000,2024-07-27,2024,-2.600638228194885,-2.7040492506811122,-2.6550618229618874,-0.19684648064630084,-1,-2.4037917475485844,Summer
Poultney River,04280000,2024-07-28,2024,-2.6965370778080793,-2.6748603223731213,-2.6586059318385424,-0.09589884961319406,-1,-2.600638228194885,Summer
Poultney River,04280000,2024-07-29,2024,-2.7603390710623974,-2.6520058244424045,-2.6638155477287326,-0.06380199325431812,-1,-2.6965370778080793,Summer
Poultney River,04280000,2024-07-30,2024,-2.7265904879747374,-2.6319603973850323,-2.6716993314506863,0.033748583087660045,0,-2.7603390710623974,Summer
Poultney River,04280000,2024-07-31,2024,-2.6684294561275204,-2.6029162581015486,-2.6794945866869986,0.05816103184721699,1,-2.7265904879747374,Summer
Salmon River,04273700,2024-05-01,2024,-1.6134385112050857,-1.7267331435725102,-1.593079483417377,-0.021042602739577587,0,-1.5923959084655082,Spring
Salmon River,04273700,2024-05-02,2024,-1.6323238553654595,-1.6979066591770346,-1.5835098923059654,-0.018885344160373796,0,-1.6134385112050857,Spring
Salmon River,04273700,2024-05-03,2024,-1.698199634633547,-1.6678019813611926,-1.5736249125113477,-0.06587577926808752,-1,-1.6323238553654595,Spring
Salmon River,04273700,2024-05-04,2024,-1.7498203991552934,-1.6432581305969614,-1.5666198475971533,-0.051620764521746354,-1,-1.698199634633547,Spring
Salmon River,04273700,2024-05-05,2024,-1.7498203991552934,-1.6217287241123706,-1.569990051850542,0,0,-1.7498203991552934,Spring
Salmon River,04273700,2024-05-06,2024,-1.717334645073808,-1.6352105448184702,-1.5759065342993794,0.03248575408148535,0,-1.7498203991552934,Spring
Salmon River,04273700,2024-05-07,2024,-1.7876856295623966,-1.6790476218648565,-1.5845741473213781,-0.07035098448858856,-1,-1.717334645073808,Spring
Salmon River,04273700,2024-05-08,2024,-1.8012365297940174,-1.7069461534501262,-1.5955867931596635,-0.013550900231620755,0,-1.7876856295623966,Spring
Salmon River,04273700,2024-05-09,2024,-1.7456242845616852,-1.7337744418199736,-1.6065405770695325,0.055612245232332214,1,-1.8012365297940174,Spring
Salmon River,04273700,2024-05-10,2024,-1.813755862890252,-1.7499602174194344,-1.617188123554524,-0.06813157832856676,-1,-1.7456242845616852,Spring
Salmon River,04273700,2024-05-11,2024,-1.8628371214333692,-1.766468250027535,-1.6338997017994956,-0.04908125854311729,-1,-1.813755862890252,Spring
Salmon River,04273700,2024-05-12,2024,-1.8291703360117602,-1.7826134960672602,-1.6536177415130682,0.03366678542160906,0,-1.8628371214333692,Spring
Salmon River,04273700,2024-05-13,2024,-1.7456242845616852,-1.7939492013324698,-1.6731186299140408,0.08354605145007499,1,-1.8291703360117602,Spring
Salmon River,04273700,2024-05-14,2024,-1.7414683247905276,-1.7979905784021666,-1.6951377503614313,0.004155959771157569,0,-1.7456242845616852,Spring
Salmon River,04273700,2024-05-15,2024,-1.7831092491563705,-1.7913881062918995,-1.7083194573037095,-0.04164092436584288,0,-1.7414683247905276,Spring
Salmon River,04273700,2024-05-16,2024,-1.733273846175256,-1.7887984947722357,-1.7188900178222906,0.04983540298111455,1,-1.7831092491563705,Spring
Salmon River,04273700,2024-05-17,2024,-1.8462036753105406,-1.7870341464313173,-1.7240669395933703,-0.11292982913528471,-1,-1.733273846175256,Spring
Salmon River,04273700,2024-05-18,2024,-1.9101776302236093,-1.7916695482056442,-1.7303119320069047,-0.06397395491306868,-1,-1.8462036753105406,Spring
Salmon River,04273700,2024-05-19,2024,-1.9551225957916123,-1.7984324780328214,-1.7403055436984447,-0.04494496556800298,0,-1.9101776302236093,Spring
Salmon River,04273700,2024-05-20,2024,-1.983783151857726,-1.8164256580013716,-1.7553900890289853,-0.02866055606611373,0,-1.9551225957916123,Spring
Salmon River,04273700,2024-05-21,2024,-1.9801849996941794,-1.8504483533293774,-1.7673182922007742,0.003598152163546642,0,-1.983783151857726,Spring
Salmon River,04273700,2024-05-22,2024,-1.7373517585956952,-1.8845507354584705,-1.7768420667867701,0.24283324109848414,1,-1.9801849996941794,Spring
Salmon River,04273700,2024-05-23,2024,-1.901721003160372,-1.87801395109266,-1.776566315921237,-0.16436924456467672,-1,-1.7373517585956952,Spring
Salmon River,04273700,2024-05-24,2024,-1.9984814914701348,-1.9020778306619621,-1.7802133244389038,-0.0967604883097628,-1,-1.901721003160372,Spring
Salmon River,04273700,2024-05-25,2024,-2.059366245741804,-1.923831804399047,-1.786321910755461,-0.060884754271669284,-1,-1.9984814914701348,Spring
Salmon River,04273700,2024-05-26,2024,-2.0841392448203515,-1.9451444637587891,-1.7935322322776428,-0.024772999078547464,0,-2.059366245741804,Spring
Salmon River,04273700,2024-05-27,2024,-2.074237801857755,-1.9635754136200376,-1.8006699874388823,0.00990144296259654,0,-2.0841392448203515,Spring
Salmon River,04273700,2024-05-28,2024,-1.733273846175256,-1.9764975064771846,-1.8064603726825599,0.34096395568249904,1,-2.074237801857755,Spring
Salmon River,04273700,2024-05-29,2024,-1.8622904952039954,-1.9412244845459097,-1.809054579081315,-0.12901664902873944,-1,-1.733273846175256,Spring
Salmon River,04273700,2024-05-30,2024,-1.9737825080850488,-1.9590728754899527,-1.8241150920631448,-0.11149201288105348,-1,-1.8622904952039954,Spring
Salmon River,04273700,2024-05-31,2024,-2.0585071070206666,-1.969367376193478,-1.8368279787171296,-0.08472459893561779,-1,-1.9737825080850488,Summer
Salmon River,04273700,2024-06-01,2024,-2.115274653745846,-1.9779424641292682,-1.8516635985776488,-0.05676754672517914,-1,-2.0585071070206666,Summer
Salmon River,04273700,2024-06-02,2024,-2.147760407827331,-1.985929379558417,-1.8677619585236618,-0.03248575408148513,0,-2.115274653745846,Summer
Salmon River,04273700,2024-06-03,2024,-2.1828740272436553,-1.9950181171308425,-1.8827473176301213,-0.035113619416324404,0,-2.147760407827331,Summer
Salmon River,04273700,2024-06-04,2024,-2.2087745972165913,-2.0105375779002568,-1.8971824385664,-0.025900569972935994,0,-2.1828740272436553,Summer
Salmon River,04273700,2024-06-05,2024,-2.1874697789328046,-2.0784662566204477,-1.91248091183511,0.02130481828378672,0,-2.2087745972165913,Summer
Salmon River,04273700,2024-06-06,2024,-2.1104112828571426,-2.1249204400102775,-1.928152082963743,0.07705849607566195,1,-2.1874697789328046,Summer
Salmon River,04273700,2024-06-07,2024,-1.6657476108524092,-2.144438836406291,-1.9389096047402348,0.44466367200473345,1,-2.1104112828571426,Summer
Salmon River,04273700,2024-06-08,2024,-1.733273846175256,-2.0883303369536828,-1.934393307442181,-0.06752623532284674,-1,-1.6657476108524092,Summer
Salmon River,04273700,2024-06-09,2024,-1.899930095542491,-2.033758793015027,-1.9339816261626335,-0.166656249367235,-1,-1.733273846175256,Summer
Salmon River,04273700,2024-06-10,2024,-1.9674730341780415,-1.9983544626886214,-1.9368541005843747,-0.06754293863555061,-1,-1.899930095542491,Summer
Salmon River,04273700,2024-06-11,2024,-2.047490266012008,-1.9675828922506766,-1.9403419643425304,-0.08001723183396625,-1,-1.9674730341780415,Summer
Salmon River,04273700,2024-06-12,2024,-2.088715625226378,-1.9445422735071647,-1.9476192953425386,-0.041225359214370094,0,-2.047490266012008,Summer
Salmon River,04273700,2024-06-13,2024,-2.1231711345918796,-1.9304345372633893,-1.959055673364695,-0.03445550936550168,0,-2.088715625226378,Summer
Salmon River,04273700,2024-06-14,2024,-2.1123501007285292,-1.9322573732254946,-1.9717791003580736,0.010821033863350316,0,-2.1231711345918796,Summer
Salmon River,04273700,2024-06-15,2024,-2.1541315902832716,-1.9960577289220833,-1.9827537954104788,-0.04178148955474237,0,-2.1123501007285292,Summer
Salmon River,04273700,2024-06-16,2024,-2.202750998824353,-2.056180263794657,-1.996782386880746,-0.04861940854108138,-1,-2.1541315902832716,Summer
Salmon River,04273700,2024-06-17,2024,-2.2173505073946416,-2.099440392834923,-2.0086672976645397,-0.014599508570288577,0,-2.202750998824353,Summer
Salmon River,04273700,2024-06-18,2024,-2.2198321969012857,-2.135137174723009,-2.0189063935702407,-0.00248168950664418,0,-2.2173505073946416,Summer
Salmon River,04273700,2024-06-19,2024,-2.227363503817695,-2.159757450564334,-2.0277300469405635,-0.007531306916409353,0,-2.2198321969012857,Summer
Salmon River,04273700,2024-06-20,2024,-2.0113785198771232,-2.1795642903630936,-2.0358493920058955,0.21598498394057186,1,-2.227363503817695,Summer
Salmon River,04273700,2024-06-21,2024,-1.7803863908208972,-2.163593916832414,-2.036889176011994,0.23099212905622601,1,-2.0113785198771232,Summer
Salmon River,04273700,2024-06-22,2024,-1.8778622599114845,-2.1161705297027527,-2.0383236637528337,-0.09747586909058725,-1,-1.7803863908208972,Summer
Salmon River,04273700,2024-06-23,2024,-1.7252311259198418,-2.0767034825067827,-2.037528372311204,0.15263113399164263,1,-1.8778622599114845,Summer
Salmon River,04273700,2024-06-24,2024,-1.76483454311474,-2.0084863578061385,-2.028420026792861,-0.03960341719489824,0,-1.7252311259198418,Summer
Salmon River,04273700,2024-06-25,2024,-1.8910846883145869,-1.9438412200518669,-2.018602303371959,-0.12625014519984679,-1,-1.76483454311474,Summer
Salmon River,04273700,2024-06-26,2024,-1.9816206852393339,-1.896877290253767,-2.0121671514884336,-0.09053599692474701,-1,-1.8910846883145869,Summer
Salmon River,04273700,2024-06-27,2024,-2.0199324925557676,-1.861771173314001,-2.0090799142678195,-0.03831180731643369,0,-1.9816206852393339,Summer
Salmon River,04273700,2024-06-28,2024,-2.109445110085122,-1.8629931694109503,-2.018635202480503,-0.08951261752935435,-1,-2.0199324925557676,Summer
Salmon River,04273700,2024-06-29,2024,-2.074237801857755,-1.910001557877268,-2.0268736896432076,0.03520730822736695,0,-2.109445110085122,Summer
Salmon River,04273700,2024-06-30,2024,-1.863932442270972,-1.9380552067267354,-2.030222199435631,0.21030535958678298,1,-2.074237801857755,Summer
Salmon River,04273700,2024-07-01,2024,-1.9404895444924481,-1.9578696804911824,-2.0237363772773076,-0.07655710222147616,-1,-1.863932442270972,Summer
Salmon River,04273700,2024-07-02,2024,-2.0576496645271294,-1.9829632521165694,-2.0179102069688613,-0.11716012003468124,-1,-1.9404895444924481,Summer
Salmon River,04273700,2024-07-03,2024,-2.1467075722040647,-2.006758248718361,-2.0149065155255212,-0.08905790767693533,-1,-2.0576496645271294,Summer
Salmon River,04273700,2024-07-04,2024,-2.1874697789328046,-2.0303420897133226,-2.0137009670242016,-0.04076220672873987,0,-2.1467075722040647,Summer
Salmon River,04273700,2024-07-05,2024,-2.2198321969012857,-2.054275987767185,-2.012990806414742,-0.03236241796848116,0,-2.1874697789328046,Summer
Salmon River,04273700,2024-07-06,2024,-2.1036927811960306,-2.0700455715980657,-2.014069553680358,0.1161394157052551,1,-2.2198321969012857,Summer
Salmon River,04273700,2024-07-07,2024,-2.1302003316757414,-2.074253425789248,-2.0138456036249877,-0.026507550479710762,0,-2.1036927811960306,Summer
Salmon River,04273700,2024-07-08,2024,-2.222328149069592,-2.112291695704215,-2.029327360985765,-0.09212781739385045,-1,-2.1302003316757414,Summer
Salmon River,04273700,2024-07-09,2024,-2.2575076455405596,-2.1525543535009497,-2.045629171082243,-0.03517949647096774,0,-2.222328149069592,Summer
Salmon River,04273700,2024-07-10,2024,-2.042498320454509,-2.1811054936457257,-2.0575484227488454,0.21500932508605075,1,-2.2575076455405596,Summer
Salmon River,04273700,2024-07-11,2024,-1.2260991812889355,-2.166218457681503,-2.060049265624728,0.8163991391655734,1,-2.042498320454509,Summer
Salmon River,04273700,2024-07-12,2024,-1.5246115207316702,-2.0288798008752362,-2.032669562800625,-0.2985123394427347,-1,-1.2260991812889355,Summer
Salmon River,04273700,2024-07-13,2024,-1.7674613322632862,-1.929562561422434,-2.013866092650802,-0.242849811531616,-1,-1.5246115207316702,Summer
Salmon River,04273700,2024-07-14,2024,-1.8981465428020736,-1.8815294972891847,-2.0020090992398485,-0.13068521053878746,-1,-1.7674613322632862,Summer
Salmon River,04273700,2024-07-15,2024,-1.988140658131916,-1.848378956021518,-1.9948689806423001,-0.08999411532984247,-1,-1.8981465428020736,Summer
Salmon River,04273700,2024-07-16,2024,-1.2741069073600213,-1.8149236001732785,-1.9893359495705882,0.7140337507718948,1,-1.988140658131916,Summer
Salmon River,04273700,2024-07-17,2024,-1.404722776860012,-1.6744377804332016,-1.958381146521777,-0.1306158694999906,-1,-1.2741069073600213,Summer
Salmon River,04273700,2024-07-18,2024,-1.5836806765672962,-1.5833269884911307,-1.931293555503956,-0.17895789970728426,-1,-1.404722776860012,Summer
Salmon River,04273700,2024-07-19,2024,-1.8108345885445536,-1.6344100592451822,-1.9100885048261564,-0.22715391197725743,-1,-1.5836806765672962,Summer
Salmon River,04273700,2024-07-20,2024,-1.9411440954556924,-1.675299068932737,-1.896204207650385,-0.13030950691113885,-1,-1.8108345885445536,Summer
Salmon River,04273700,2024-07-21,2024,-1.9646979801232696,-1.7001108922459378,-1.8938630601696707,-0.02355388466757713,0,-1.9411440954556924,Summer
Salmon River,04273700,2024-07-22,2024,-2.03268333816091,-1.7096182404346802,-1.900006779813083,-0.06798535803764039,-1,-1.9646979801232696,Summer
Salmon River,04273700,2024-07-23,2024,-1.8633844365428618,-1.715981480438822,-1.9051674824213973,0.16929890161804817,1,-2.03268333816091,Summer
Salmon River,04273700,2024-07-24,2024,-1.939835978557361,-1.8001639846077993,-1.909772592775498,-0.07645154201449911,-1,-1.8633844365428618,Summer
Salmon River,04273700,2024-07-25,2024,-2.028658337322079,-1.8766087277074206,-1.9156059739569187,-0.08882235876471789,-1,-1.939835978557361,Summer
Salmon River,04273700,2024-07-26,2024,-2.109445110085122,-1.9401769649581038,-1.9201917622571685,-0.08078677276304314,-1,-2.028658337322079,Summer
Salmon River,04273700,2024-07-27,2024,-2.1616847281737175,-1.9828356108924707,-1.9244525764186946,-0.05223961808859556,-1,-2.109445110085122,Summer
Salmon River,04273700,2024-07-28,2024,-2.1897860216599856,-2.0143414155664745,-1.929177650939293,-0.02810129348626811,0,-2.1616847281737175,Summer
Salmon River,04273700,2024-07-29,2024,-2.2286315178043306,-2.0464968500717196,-1.9318556813251218,-0.03884549614434496,0,-2.1897860216599856,Summer
Salmon River,04273700,2024-07-30,2024,-2.1715930168339663,-2.0744894471636366,-1.937002138523341,0.057038500970364225,1,-2.2286315178043306,Summer
Salmon River,04273700,2024-07-31,2024,-1.2521126136538534,-2.11851924434808,-1.947257491008774,0.9194804031801129,1,-2.1715930168339663,Summer
Saranac River,04273500,2024-05-01,2024,-1.5837894908808705,-1.6019801746719757,-1.518412872791758,-0.005949332513201178,0,-1.5778401583676693,Spring
Saranac River,04273500,2024-05-02,2024,-1.5690662340601642,-1.6002446190177477,-1.5174852363295994,0.014723256820706299,0,-1.5837894908808705,Spring
Saranac River,04273500,2024-05-03,2024,-1.611618584745628,-1.593246553204766,-1.515634658734605,-0.0425523506854637,0,-1.5690662340601642,Spring
Saranac River,04273500,2024-05-04,2024,-1.6278861974600811,-1.5899680963374847,-1.5148696854655728,-0.016267612714453206,0,-1.611618584745628,Spring
Saranac River,04273500,2024-05-05,2024,-1.6148237246208392,-1.5870593416735264,-1.5147587540206087,0.01306247283924189,0,-1.6278861974600811,Spring
Saranac River,04273500,2024-05-06,2024,-1.5928691487327888,-1.5817861869117018,-1.5134111321187549,0.021954575888050387,0,-1.6148237246208392,Spring
Saranac River,04273500,2024-05-07,2024,-1.6379475234679772,-1.5968419341240059,-1.5137137873804856,-0.04507837473518839,0,-1.5928691487327888,Spring
Saranac River,04273500,2024-05-08,2024,-1.6659762470682207,-1.605428700566907,-1.516009830360746,-0.028028723600243444,0,-1.6379475234679772,Spring
Saranac River,04273500,2024-05-09,2024,-1.6447869479982826,-1.6171696657365284,-1.520880764883354,0.02118929906993805,0,-1.6659762470682207,Spring
Saranac River,04273500,2024-05-10,2024,-1.6844596527622338,-1.627986910584831,-1.5269028589543594,-0.03967270476395113,0,-1.6447869479982826,Spring
Saranac River,04273500,2024-05-11,2024,-1.853620035443281,-1.6383927774443463,-1.535960879606426,-0.16916038268104727,-1,-1.6844596527622338,Spring
Saranac River,04273500,2024-05-12,2024,-1.8730012203675526,-1.6706404685848033,-1.551315714954386,-0.019381184924271544,0,-1.853620035443281,Spring
Saranac River,04273500,2024-05-13,2024,-1.740836119333203,-1.707522967977191,-1.568068784063113,0.13216510103434964,1,-1.8730012203675526,Spring
Saranac River,04273500,2024-05-14,2024,-1.7077309951752218,-1.7286611066343929,-1.583924969702263,0.03310512415798117,0,-1.740836119333203,Spring
Saranac River,04273500,2024-05-15,2024,-1.6623721227993953,-1.7386301740211423,-1.595825809131783,0.045358872375826476,1,-1.7077309951752218,Spring
Saranac River,04273500,2024-05-16,2024,-1.6552523816764475,-1.7381152991255957,-1.6051238913218209,0.007119741122947776,0,-1.6623721227993953,Spring
Saranac River,04273500,2024-05-17,2024,-1.6379475234679772,-1.7396103610796192,-1.6132083362710279,0.017304858208470275,0,-1.6552523816764475,Spring
Saranac River,04273500,2024-05-18,2024,-1.6659762470682207,-1.7329657711804398,-1.619450211488152,-0.028028723600243444,0,-1.6379475234679772,Spring
Saranac River,04273500,2024-05-19,2024,-1.7239681940459073,-1.7061595156982883,-1.626404227617572,-0.057991946977686615,-1,-1.6659762470682207,Spring
Saranac River,04273500,2024-05-20,2024,-1.7743458822433276,-1.6848690833666247,-1.6363694605189425,-0.05037768819742028,-1,-1.7239681940459073,Spring
Saranac River,04273500,2024-05-21,2024,-1.914568824430701,-1.6896561923537854,-1.6466341935216195,-0.14022294218737352,-1,-1.7743458822433276,Spring
Saranac River,04273500,2024-05-22,2024,-1.7157737154306358,-1.7192044536759967,-1.660132186129033,0.19879510900006525,1,-1.914568824430701,Spring
Saranac River,04273500,2024-05-23,2024,-1.8575401927801094,-1.7268332526233168,-1.6653091079001128,-0.14176647734947356,-1,-1.7157737154306358,Spring
Saranac River,04273500,2024-05-24,2024,-1.8203614973179334,-1.7557315113524112,-1.67433394762543,0.037178695462176004,0,-1.8575401927801094,Spring
Saranac River,04273500,2024-05-25,2024,-1.833999884375869,-1.7817906504738337,-1.6818147181873455,-0.01363838705793552,0,-1.8203614973179334,Spring
Saranac River,04273500,2024-05-26,2024,-1.8525064592385452,-1.8057940272320692,-1.6890129578415065,-0.01850657486267626,0,-1.833999884375869,Spring
Saranac River,04273500,2024-05-27,2024,-1.9236439647110724,-1.824156636545303,-1.6962775803889047,-0.07113750547252717,-1,-1.8525064592385452,Spring
Saranac River,04273500,2024-05-28,2024,-1.7117337376288957,-1.8454849340406951,-1.7054574632090143,0.21191022708217666,1,-1.9236439647110724,Spring
Saranac River,04273500,2024-05-29,2024,-1.6844596527622338,-1.8165084930690087,-1.7074573941981903,0.02727408486666194,0,-1.7117337376288957,Spring
Saranac River,04273500,2024-05-30,2024,-1.75260397528371,-1.8120350555449511,-1.7140234186820429,-0.06814432252147617,-1,-1.6844596527622338,Spring
